Rating,Title,Date,Verified Purchase,Body,Helpful Votes
5.0,Five Stars,"July 13, 2017",Yes,good,1
1.0,I would not recommend this seller,"May 17, 2017",Yes,"The phone was sent in ok condition, although it glitches and does not work properly. The speaker does not work and it shuts off from time to time. I would not recommend this seller.",2
5.0,Five Stars,"July 7, 2018",Yes,So far so good. Dad is loving the iPhone.,0
5.0,Great,"July 5, 2018",Yes,Product was absolutely perfect. Looked brand new. Functioned perfectly.,1
1.0,Misleading advertising,"September 25, 2018",Yes,"Product is only for Metro PCS network. Tried to activate under my sprint plant, not knowing it wasn’t compatible with sprint, and had to contact seller for replacement or full refund because of misleading advertising. Wasted my time and money and am very disappointed with them.",0
1.0,Doesn't work,"July 4, 2017",Yes,"The iPhone started with a problem on the touch screen and then let it work completely. It is off and it is not possible to turn it on, this inactive completion.",2
1.0,Seller sent me a broken phone that I had to repair on my dime!,"April 15, 2018",Yes,This phone did not work. I took it to a phone repair place they ran diagnostics on it and found it had not been refurbished as the seller claimed. It needed a new battery. I ended up paying the $40 myself to keep the phone. I think the seller owes me that $40 but I can’t get ahold of them to request the money.,0
1.0,Battery is bad,"April 3, 2018",Yes,"The battery is bad.  Its a full charge and when you unplug it, it says 15 percent and dies on you.  When you plug it back in it says 85 percent.  The phone shouldnt be doing this at all.",1
1.0,Have no information on how to return the phone for a refi,"December 17, 2017",Yes,I did not like this item the battery would not fully charge.  The phone will not stay on.  Have tried to get in touch with someone more than three times for information on how to send it back to them thank you,1
1.0,Phone doesn’t work freezes won’t let u use anything can’t turn off or answer phone,"September 5, 2018",Yes,Phone freezes since I got it can’t answer phone can’t text ..extremely frustrating I cannot use it,1
5.0,Worked flawlessly out of box!,"August 15, 2017",Yes,"This phone worked absolutely flawlessly out of the box! No scratches, dents, or cracks of any kind on the phone. Even after three months, it's still working as expected! I would recommend, however after reading some other's reviews, it's practically a gambling game when it comes to these third party sellers.",0
1.0,One Star,"June 19, 2017",Yes,Horrible product it never worked right and finally crashed today,1
4.0,Four Stars,"March 14, 2017",Yes,"great, product as described, no issues",3
3.0,"Shipping was fairly fast. The phone, for the ...","January 17, 2018",Yes,"Shipping was fairly fast. The phone, for the most part, was as described. One major flaw is that it didn't have a piece of plastic over the lens so gunk quickly built up around/in the camera. It ruined the quality of the picture because of all the little scratches.",0
1.0,I don’t just get things handed to me like most people in my family and so I was ...,"June 3, 2018",Yes,I bought this phone with my own hard earned money. I don’t just get things handed to me like most people in my family and so I was really looking forward to getting to use this but it barely works the battery is terrible and it wouldn’t connect to any WiFi services I would not recommend buying this item.,0
5.0,Great seller,"June 10, 2018",Yes,"I’ve bought 2 of these for my sons and they work perfectly and they’re very happy which makes me happy. Will be buying one more in a few weeks for my stepson , ❤️",0
5.0,Five Stars,"January 23, 2017",Yes,No problems so far. I have always bought my unlocked phones from Amazon.,9
1.0,Did not last even 2 months!!,"June 5, 2018",Yes,"I bought this phone about a month and half ago for my mother, until it completely fried and stopped working. She’s had an Android phone that’s worked for her for 4 years! This is completely unacceptable I don’t normally write reviews but I really want everyone to know how dissatisfied I am with this product.",0
5.0,so much cheaper and worked just as good as the new ones,"March 20, 2018",Yes,"My son was looking for a i-phone that had more gb then he had-said he loves this phone. I buy all our cell phones from amazon, so much cheaper and worked just as good as the new ones.",0
1.0,One Star,"February 19, 2018",Yes,Got the box opened and no phone in package.,0
5.0,Five Stars,"August 14, 2018",Yes,Came in perfect condition with charger and headphobes.Phone works as intended.,0
1.0,Bunch of iphoneys,"July 13, 2018",Yes,I bought this phone and from the beginning the battery sucked when I turned ok it in to the apple store to fix it they told me they couldn’t cause my iPhone wasn’t a real iPhone. Sure enough the font on the back where it says distributed in Cali was slightly crooked. SO NOT WORTH THE PRICE,0
1.0,Horrible battery,"July 22, 2018",Yes,This phone was great at the start and the battery went bad plus the battery was loose in my phone DON'T BUY! Sending it back for a refund,1
5.0,Better than buying one for a thousand bucks,"August 25, 2018",Yes,iphone 6 suits my purposes.,0
4.0,Great phone; junky cord,"August 3, 2017",Yes,Arrived quickly; good phone. The only problem is that the enclosed charging cord has already given out (I've had the phone less than 2 mos.)--so it's a cheap replica of the original Apple made charger.,0
5.0,Five Stars,"May 21, 2017",Yes,its a great phone really fast miss read the phone thought it said 160gb but its nice,2
4.0,Four Stars,"April 10, 2017",Yes,"Shutter sound will not turn off whatsoever, even when volume is off or muted.",1
1.0,Received phone to send with my son to Italy - ...,"May 16, 2018",Yes,Received phone to send with my son to Italy - unfortunately the camera on the phone does not work - so disappointing this was the reason for the new phone,1
5.0,Love Apple products and iPhone,"May 3, 2018",Yes,Nothing at all wrong with phone- I had to return and reorder as it acquired a cracked screen before I even set it up. I use older iPhones and finally went to 6 from 5s. Amazon is the bomb! Love Apple products and iPhone. 3rd purchase from DealFisher.👍👌✌️,0
5.0,Great condition. Started right up with ATT,"April 24, 2018",Yes,Great condition. Started right up with ATT. SO far so good. Nice to have 90 day warranty. Needed a cheaper replacement for 14 year old,0
1.0,The battery life on this iPhone sucks! Not sure if the Apple store can replace ...,"April 8, 2018",Yes,The battery life on this iPhone sucks ! Not sure if the Apple store can replace for free but I thought I could hold the product to a higher standard .,1
5.0,Five Stars,"November 17, 2017",Yes,Perfeito,1
5.0,Five Stars,"October 15, 2018",Yes,great!,0
5.0,Impeccable product,"March 6, 2018",Yes,"The phone is impeccable and in a great condition. In fact as far as I can tell, the phone is brand new and not refurbished. Bought it as a gift to be used overseas and it works perfectly with the local carriers and systems. Highly recommend and will most definitely use for future similar purchases.",0
1.0,This phone died completely dead three months after I bought ...,"March 26, 2018",Yes,This phone died completely dead three months after I bought it. Three months was outside the window of return and support. Now I am arranging for its funeral! 😓😭,1
5.0,How it looks no signs of damage,"April 19, 2018",Yes,"Just love it , Like new",0
5.0,Five Stars,"May 29, 2018",Yes,Very good.,0
1.0,Bad quality phone,"March 8, 2018",Yes,With in two days of receiving the phone it began to glitch and have a green screen than became so hot to the touch it would have burned your hand if I didn't remove the battery.  Good thing I had bought the protection plan for this item.  They had me return it the same day.  Still waiting for my refund though.,0
5.0,Works good,"August 8, 2018",Yes,Was scared to buy because it was refurbished but it works great like oem,0
5.0,"The came in perfect condition, on time","December 6, 2017",Yes,"I purchased this phone for my daughter and so far She loves it. The came in perfect condition, on time, looking almost like a new phone. We greatly recommend this Seller. This our first purchase from them, and we looking forward to do it again. Thanks a lot",0
1.0,phones looks good but both of them bettries r not able to ...,"June 3, 2018",Yes,"I ordered 2 I phones 6, phones looks good but both of them bettries r not able to hold charging at all, I just wasted my time",1
1.0,Not a happy customer.,"May 14, 2018",Yes,Said it was certified refurbished tested rigorously  got the phone it wouldn't charge at first took a whole day to get it to 100% used it to make two phone calls and the battery went to 57% after about 15 min tried to make another call and battery completely died.. Not a happy customer..,0
5.0,Slim and sexy .Wifey likes it.,"February 17, 2018",Yes,Slim and sexy. Wifey likes it,0
4.0,Easy to use,"March 3, 2018",Yes,"Love it.  User friendly, but not a fan of Apple updates.",0
1.0,I am very disappointed with my purchase of this phone,"December 1, 2017",Yes,"I am very disappointed with my purchase of this phone, it worked for 4 months and stop charging.  It was definitely not worth putting up for sale. Would never ever purchase again from this seller",1
1.0,Don’t buy from this seller phone wouldnt connect to WiFi ...,"June 7, 2018",Yes,Don’t buy from this seller phone wouldnt connect to WiFi when I called to see about the warranty and getting the phone replaced just got the run around buyers beware,0
1.0,Not as advertised.,"June 23, 2017",Yes,Product was bad: wat not as advertised. I needed a factory unlocked phone to use in a trip overseas. This one was not.,2
1.0,Ugh......,"July 24, 2018",Yes,"The phone works fine, but it sounds and feels like something is loose inside the phone when I move it.",1
3.0,It's okay,"August 21, 2018",Yes,"It works, but the buttons do not work sometimes. There are glitches once in a while, but not too bad. It was not scratched or cracked when I received it.",0
5.0,Great condition and works perfectly!,"January 11, 2018",Yes,"Works perfectly so far, came in mint condition and good box. However, this was just MY seller, so each seller is different and not actually apple. But my experience was great!",1
1.0,Horrible Phone!,"May 20, 2017",Yes,"Horrible Phone!!! battery is all whacked out! it says its at 50% then you open an app and it dies, you plug it in and it goes to 75%. sometimes when it dies it takes 4 hours to turn back on, randomly turns off even if it is fully charged when using apps especially the camera. waste of 300 dollars.",7
4.0,Four Stars,"February 11, 2018",Yes,"Battery runs down fast, buying new battery from Apple. Refurbished think its original battery.",0
5.0,I phone 6,"August 19, 2017",Yes,Great phone no problems at all runs like new,2
1.0,Extremely disappointed,"February 5, 2018",Yes,This phone has given me problems since day one. The battery never held a charge for an entire day and now it has shut off completely after only 3 months. Extreamly disappointed. I took a chance with a refurbished device and I have been kicking myself ever since. If I could give 0 stars I would.,0
1.0,Worst phone seller,"August 11, 2018",Yes,I order the ohone about a month ago.  the battery would die very quickly. I ordered a new battery but couldn't find someone to replace it. I kept the old battery in and the phone went up in flames. Also still waiting for my refund for the battery,0
1.0,Battery doesn't hold a charge after only 2 months use!,"April 11, 2018",Yes,"After only 2 months, the battery is no longer any good.  I live in a rural area, so I can't just pop into an Apple store.  Worst purchase I ever made!  I'll go back to my Samsung products!",0
4.0,The phone is just like new!,"April 3, 2017",Yes,The phone is just like new!! The first phone didn't work properly but they replaced it with no problem and quick at responding to the issue!!!!,2
1.0,DOESN’T WORK!!,"August 16, 2018",Yes,DOESN’T WORK!!! The aluminum case was bent and scratched in places and I am at the Repair store now hoping they can make it WORK for my trip tomorrow- too late to order another one...  never again.,0
5.0,Came in fast,"July 8, 2018",Yes,Battery doesn’t last that long but it still works fine.,0
5.0,Five Stars,"June 12, 2018",Yes,Fast and as expected,0
1.0,One Star,"August 4, 2018",Yes,DO NOT BUY FROM THESE PEOPLE..... BOUGTH IPHONE6.  Had to get batterie replaces on first day of use,1
1.0,Didn’t even last 6 months,"October 25, 2017",Yes,"Definitely will never buy a phone from amazon again. This has been nothing but awful since I’ve gotten it. Problem after problem and now I can barely even turn my screen on without it freezing up. 6 months old and I’m already going to have to buy a new phone, I expected it to pay much longer for $400",0
5.0,Looks great and works perfectly,"May 12, 2017",Yes,Looks great and works perfectly! I had to charge it but the charger it came with was super fast and great!,0
2.0,Would like to replace,"June 1, 2017",Yes,"Phone doesn't hold a charge and continues to shut off, even when fully charged or on the charger. Would like to replace.",2
1.0,One Star,"January 12, 2018",Yes,Phone I received was not unlocked.,2
5.0,Five Stars,"February 9, 2017",Yes,Phone as promised,3
5.0,Five Stars,"September 8, 2017",Yes,"Everything was ok, cosmetics 100%. functionality 100%",2
5.0,Great phone so far,"December 23, 2017",Yes,Fast shipping!  Great phone so far... just got it but son is happy:).Great condition too!,1
1.0,I would not recommend purchasing from this seller,"March 7, 2018",Yes,Ordered a refurbished iphone 6.  When we got the phone we plugged it in and immediately the screen started shorting in and out.  My husband searched this problem and apparently it has to do with the motherboard being fried.  I would not recommend purchasing from this seller.,0
5.0,"Phone is working great, it's only been a few days but so ...","March 28, 2018",Yes,"Only a small scratch near the headset hole. No problems connecting to my phone service provider. Phone is working great, it's only been a few days but so far, so good.",0
5.0,Great phone,"May 14, 2017",Yes,Phone was in great shape. No problems conecting it to my service.,0
5.0,Iphone 6,"September 3, 2018",Yes,I am very pleased with my new iPhone 6.  It's everything I wanted !! Thanks!!,0
5.0,iPhone 6 space grey,"October 17, 2017",Yes,This phone works great! Will be back to order very soon,3
1.0,One Star,"June 28, 2018",Yes,It doesn't work...,1
5.0,I love it,"August 28, 2018",Yes,I love and like everything about the iPhone I have no problem with it but all I need is a iPhone case the iPhone hasn’t been dropped at all it still bring new so I was asking can you guys mail me a free a iPhone 6 case for my iPhone,0
5.0,Ecstatic.,"June 6, 2018",Yes,Received the phone today. Excellent condition. Acts and looks as if this is a completely new phone. I would have never known it was refurbished. Everything seems to be working perfectly.  Wonderful price. And works well.,0
5.0,It is a fine phone.,"May 2, 2018",Yes,Received this phone 3 days earlier than it was supposed to arrive and I must say it is better than I expected. Don't know what all the bad reviews are about it is a fine refer bish apart from a few scratches on the back of the phone which is barely noticeable.,0
4.0,Refurbished product in Certified Refurbished packaging no 3D Touch,"September 3, 2017",Yes,"Obviously refurbished product in Certified Refurbished packaging. Some minor scratches on the metal housing of the phone and it appears the screen was replaced as there is some debris trapped between the housing and the screen. No big deal, I just pushed it into the crevice. Also, home button is very 'clicky' and the 3D Touch functionality does not work. Overall, none of this is a deal breaker. I'm not expecting an Apple refurbished phone at this price...A note on Certified Refurbished packaging. Seems like phones listed in Used Condition, Not Certified Condition, are still shown as ""(Certified Refurbished)"" in their description, so it's a bit confusing. If you want Certified Refurbished, look at the number of offers and filter by Certified Refurbished - this should ensure you get a refurbished phone. I also chose a seller with a high number of ratings figuring they would indeed be Certified Refurbished as in the description.",1
5.0,Good purchase,"March 5, 2017",Yes,"This is my first iPhone and I didn't want to spend a fortune on it.  The refurbished iPhone 6 I bought from Vius via Amazon arrived in excellent condition.  The AT&amp;T store ran a diagnostic on it and said everything looked good.  I've had it a week now and haven't encountered any problems.  I'm cautious about the limited storage space, but it's more than I had with my last phone.  Happy with my purchase so far.",4
5.0,Good quality,"May 7, 2018",Yes,The iPhone was in like new condition. I am happy with the product.,0
5.0,great product! Thank you,"September 20, 2017",Yes,"Fits well, great product! Thank you!!!",1
2.0,Got the phone and it looked great until I tried calling people and they couldn’t hear ...,"April 24, 2018",Yes,Got the phone and it looked great until I tried calling people and they couldn’t hear me on the other line. Returned it the next day and got a refund within 2 hrs !!!! Ordered from another party I would reccomened checking out the third party your get it from,0
5.0,Can't beat that price!,"March 28, 2018",Yes,Great phone and great price! So far there is no difference from buying refurbished as opposed to a new one except the price is much better. I'm hard on phones so I don't like buying them new for that reason. You've made me a believer!,0
2.0,Two Stars,"January 31, 2017",Yes,It came in locked. Idk how to unlock it.... Help please.,3
1.0,Will not connect with all carriers,"March 26, 2018",Yes,I was very dissapointed...heading reads unlocked but could not connect to my carrier,1
1.0,FIRST READ THE REVIEW'S!!!!!,"February 23, 2017",Yes,The display is damage in the middle and in the top (you can't use some letter's neither play or doing anything awful!) also it came with out box.,2
1.0,Battery problem with refurbished phone,"April 1, 2018",Yes,"Refurbished iPhone 6 battery dying often even after not using Facebook ,WhatsApp and disabling location finder in mobile",1
5.0,Awesome,"July 9, 2018",Yes,"I was worried about buying this phone because I had a bad experience once... but this phone is really good, they took good care of it.. I set it up right away and it worked completely fine... What else can I say, definitely a good purchase",0
4.0,Four Stars,"March 26, 2018",Yes,"Looked clean and as described, bought for my father in law cannot tell you anything more",0
3.0,Three Stars,"November 3, 2017",Yes,Battery is awful. Phone can work only for one hour,2
1.0,HORRIBLE!! I WILL BE SENDING THIS PHONE BACK ...,"March 14, 2018",Yes,HORRIBLE !! I WILL BE SENDING THIS PHONE BACK ON MY DAY OFF NEXT WEEK! I WILL NEVER BUY A REFURBISHED PHONE AGAIN IF ITS ANYTHING LIKE THIS! The battery dies out randomly even when it could be at 40% it jumps to 0% and phone just shuts off and comes back on horrible,0
1.0,We have had constant problems with this phone. Won't ...,"January 21, 2018",Yes,"We have had constant problems with this phone.  Won't charge.  Battery needed replaced after about a month of use.  Glitchy screen.  However, all the problems occurred after the return window and support windows ended.",0
5.0,Five Stars,"July 3, 2018",Yes,A-ok,0
1.0,Long time delivery and poor quality refurbish.,"March 16, 2017",Yes,Phone took weeks to deliver and end the end had speaker problems. Had to return.,2
1.0,Phone is defected,"July 20, 2018",Yes,"The ear speaker is low and clogged up, the battery drains without even using it.i need to be on top of the WiFi router to recieve connection. You guys are certified by amazon with a 90+ rating. I want another iPhonewithout problems",0
1.0,This phone is not staying charged??!,"July 30, 2018",Yes,The iPhone 6 I ordered will not stay charged it gets to a certain point and cuts off at like 50% n I need this phone I paid good money so what is the next step because I need an efficiant phine ????,0
1.0,Scratches and dirty,"July 21, 2018",Yes,They said the phone was certified refurbished but it came with a lot of scratches on the screen and a lot of dirt on the speaker and the microphone,0
1.0,Batería mala,"September 2, 2018",Yes,👎🏼👎🏼👎🏼👎🏼👎🏼👎🏼 No sirven la batería se descarga no es buena no lo compren no vale la pena,0
1.0,One Star,"April 24, 2018",Yes,"Battery life is awful and it doesn't charge, goes from 50% to dead in about 5 minutes",1
5.0,Great product,"May 5, 2016",Yes,"I bought mine about 6-7 months ago and it's still perfect. I definitely recommend buyin from this user. Despite questionable reviews, mine has no problems whatsoever and I've had it for so long. I recommend buying more from this seller",7
4.0,Works good but a little damaged,"February 25, 2018",Yes,"Idk why this product has so bad reviws, the phone came almost perfect, i have had this phone for about two months and works perfectly, even though i had some scratch that were almost unnoticeable, but overall i give this product 4 stars",0
5.0,Is apple it just works,"September 9, 2017",Yes,no scratches works like new,0
5.0,Awesome,"September 20, 2018",Yes,Good product,0
1.0,Arrived dead would not turn on,"July 7, 2018",Yes,"Arrived, would not turn on. Charged for two hours, would turn on to show an Apple logo, then glow black indefinitely but only while plugged in.  Unplugged, nothing. Returned immediately.",0
5.0,Five Stars,"January 19, 2017",Yes,Great great condition the charger wasn't working though,3
2.0,Simply because the phone has an absolutely terrible battery life,"July 27, 2018",Yes,Simply because the phone has an absolutely terrible battery life. My 5+ years old HTC one had a better battery life...I used the GPS on the iPhone 6 for 7 minutes and the battery dropped 13%........,0
1.0,Horrible product!,"March 22, 2018",Yes,"Horrible product!! Do not buy. A full battery charge lasts for approximately 8 minutes. I have tried multiple times to contact seller regarding the 90 day warranty, but the warranty button takes me nowhere (its a dead end button). Save your money and time!",0
1.0,"Got 4 months of use for $200, failed motherboard ...","June 19, 2018",Yes,"Got 4 months of use for $200, failed motherboard. How could this phone be refurbished and ready to go and fail that quickly. Big huge rip off!!! Warranty was $100 plus a $50 deductible for a $200 phone so I took a pass.",0
5.0,Five Stars,"June 26, 2018",Yes,very good,0
1.0,One Star,"August 27, 2018",Yes,was not unlocked,0
1.0,Battery is  messed up,"November 19, 2017",Yes,The phone is good and looks very good but the battery life is trash it will be on 100 and an hour will go by with not even being on it and it will drop to 30%,1
5.0,AMAZON ITS AMAZING,"September 24, 2018",Yes,"I got the phone for my boyfriend and he loved it. Even though its gold lol. Everything works just fine, like a brand new phone. I would recommend anyone to purchase a phone from Amazon. Not a scratch!",0
2.0,Poor battery condition,"June 14, 2018",Yes,"The iPhone looks great, no scratches at all . Great physical condition. But the reason I’m giving it 2 stars is because despite the great physical condition the battery barely lasts 2-3 hours and Im going to have to buy a new phone .",0
1.0,"The battery, since I bought it, has failed. I sent an e-mail to claim for it but I haven't received any response yet.","April 5, 2017",Yes,"The battery, since I bought it, has failed. I sent an e-mail to claim for it but I haven't received any response yet.",2
5.0,"Came in perfect condition, not a scratch on it and it ...","May 22, 2018",Yes,"Came in perfect condition, not a scratch on it and it even had a near full charge when I turned it on! Came with charger cord and adaptor both fit correctly. So far it works just fine! Very happy! 10/10 would recommend and buy from again!",0
1.0,PHONE,"August 2, 2018",Yes,Why isn’t the phone charging? And why wasn’t my phone sent with a charger?,1
5.0,Five Stars,"July 26, 2017",Yes,Exactly what I expected,1
5.0,Five Stars,"June 6, 2016",Yes,Great phone great service,3
2.0,looks great battery is BAD,"August 20, 2018",Yes,I purchased this device as a CERTIFIED REFURBISHED but after a couple weeks its battery life showed how bad it was always need to be charged dies within minutes if you are using it.,0
2.0,Pretty disappointing.,"June 19, 2018",Yes,"After charging the phone for a day, the battery did not charge and I had to go buy a new one.  The charger does not work either so I had to get another one..Pretty disappointing.",0
1.0,One Star,"March 20, 2017",Yes,The screen keep frozen,3
1.0,While the screen was in great condition and it was unlocked and ready to work ...,"January 23, 2018",Yes,"While the screen was in great condition and it was unlocked and ready to work for any maor carrier, the battery was completly dead. I left it plugged in for several hours and the phone never turned on. Had to ship back.",0
5.0,Five Stars,"July 29, 2017",Yes,Great phone excellent price,0
5.0,Good cheap phone,"August 25, 2018",Yes,"The phone has some scratches on the screen and on the back but otherwise in good working condition. I waited a week to review and it’s still working great. Battery life is good, and no problems with it so far.",0
4.0,Four Stars,"September 2, 2017",Yes,This product meets my expectations and works as a new phone.,2
1.0,This was a gift and I’m not happy. Their website just happens to be “ under ...,"July 9, 2018",Yes,Battery completely dead and will not charge.  No one will return my calls or answer my emails.  This was a gift and I’m not happy.  Their website just happens to be “ under construction “.,0
3.0,It seems to work,"April 22, 2018",Yes,"It's ok, I guess... the phone shuts down unexpectedly, the battery life indicator is steady at 60%. It does work and it is a refurbished phone, so the expectation bar was not really that high",0
5.0,Bought the phone at a great price for my son for Christmas,"January 19, 2018",Yes,Bought the phone at a great price for my son for Christmas. The phone looked new. He loves it. It came quickly and there were no problems.,0
4.0,Phone is great for the price,"June 16, 2018",Yes,Phone is great and fully functional. Battery life is good as well. Gave this a 4 star blc headsets did not work and charging cord broke the next day,0
5.0,This is a great phone!,"September 29, 2017",Yes,Wow! This is a great phone!!! I’ve had for abt a month and it’s great,1
2.0,I couldn't get service turned on so apparently it was ...,"July 17, 2018",Yes,I couldn't get service turned on so apparently it was not an unlocked phone..it was also overheating.Returned without difficulty though,0
4.0,the price was very good,"September 11, 2018",Yes,"very nice was perfect the only thing was that when I turned it off and on again the signal was lost and I had to call the telephone company every time that happened, I was sad to return it",0
1.0,I recently started using it and was awful. THe ...,"February 18, 2018",Yes,"I recently started using it and was awful. THe battery just continuously died very quick. It’s take 4-5 to charge and just to 70-75% , turn off at 12% of battery. What can I do? I’m still have de guarantee because I want my money back, awful product",0
5.0,Five Stars,"April 25, 2017",Yes,Love the phone. Described perfectly,2
4.0,Happy with the purchase,"June 8, 2017",Yes,"Used iPhone from Magic Mobile Partners.  Shipping was quick.  iPhone 6 works fine.  I've noted no blemishes or anything else that would distinguish it from being a new phone.  Battery life is good.  I was reluctant to buy a used iPhone from a source that was unknown to me, so paying more on Amazon with a vendor (Magic Mobile Partners) that was reliable seemed prudent...The process of deactivating my old iPhone 5S and restoring to the ""new"" iPhone 6 was made a bit lengthier since I had to update to ""new"" iPhone 6 to the current IOS version before using iTunes to bring my existing apps and data to the ""new"" iPhone. I spent about an hour and 1/2 with that process...I appreciate now having a decent amount of memory (my 5S only had 16GB) in the iPhone.  I would buy a used phone from Amazon and Magic Mobile Partners again.",1
5.0,Five Stars,"December 15, 2016",Yes,The phone was great and works just like it should,1
1.0,"NOT even ""Good Condition.""","October 18, 2017",Yes,"The phone took 3 hours to turn on, I had to smack it a bit too. The reason I got this phone was to replace my iPhone 5 that kept turning off but this one has the same problem! That and the speaker is blown out! The phone also crashes a lot. It's trash. Don't buy from this person.",0
1.0,"Terrible battery charge, faulty fingerprint Button, and mute button doesn’t work","August 22, 2017",Yes,"After less than 4 months owning this, the phone cannot hold a full charge for longer than 3-4 hours. Phone has a few glitches like thumbprint button that sounds like it's cracking, and phone unable to fully mute when ringer button is switched off.",0
5.0,Five Stars,"April 29, 2017",Yes,The I Phone was a good purchase and works great.,0
5.0,I am very pleased.,"August 10, 2017",Yes,I bought this for my kid. It works perfectly. I am very pleased.,0
5.0,Awesome product &amp; delivery,"June 2, 2018",Yes,Ordered iphone 6 around early noon it arrived by 840 pm the same day ABSOLUTELY PERFECT didnt have any cosmetic defects and i didnt have a problem calling in to switch phones over i am very pleased with product and service,0
1.0,Worked good when I got it month later starts Messing up ...,"March 27, 2018",Yes,Worked good when I got it month later starts Messing up but I fixed it now it works fine like the phone,1
3.0,Three Stars,"June 26, 2018",Yes,The battery's life is about 50% only,0
1.0,But it is not a good replaced screen,"March 6, 2018",Yes,"Phone with replaced screen. But it is not a good replaced screen, they made sure to put one that does not work!.Oh, and you won`t have Apple support...Don`t buy it. I really wish my money back, but I doubt the seller will do it.",0
1.0,Locked IPhone,"July 4, 2018",Yes,"Actually I have bought this device for my father , he lives not in the USA, once we have came back to Germany, I have inserted SIM card and as a result this device cannot find network, looks like it still locked.",0
1.0,What happened?,"March 24, 2018",Yes,The phone started glitching and stalling 4 months after purchase. Hangs up on people,1
1.0,Idk up to you if you wanna get it or not.m,"August 18, 2018",Yes,Eh mine was bent screen went in and out audio was odd Bluetooth wouldn't work and the back of the phone was a little scratched up... So if you buy this good luck wish the best for you.,0
1.0,Cannot hold calls,"October 16, 2018",Yes,"The iPhone works well with apps, watching videos and playing games. The phone falls apart in performance however because it cannot hold and phone calls and often loses connection with LTE services.",0
5.0,"Just like new, no problems","January 7, 2017",Yes,"Just like new, no problems, arrived on time.  Saved a ton of money buying refurbished.  Bought this for my son just two months after his brother bought one new for about $250 more.",1
3.0,"phone works fine, arrived on time and everything was there","January 28, 2018",Yes,"phone works fine,arrived on time and everything was there,however the battery life of the phone isn't as good.I would recommend the seller,out of all the refurbished iphones i have bought this is the best",0
2.0,Phone lasted about 9 months and the touch function stopped ...,"May 15, 2018",Yes,Phone lasted about 9 months and the touch function stopped working.  Repair shop said parts were non original cheap components..Phone won't last long so spend more money and buy a more reliable product.,0
1.0,No son nuevos,"October 19, 2018",Yes,No me gusto,1
1.0,THE PHONE IS NOT UNLOCKED,"March 12, 2018",Yes,"The phone is not UNLOCKED, read carefully, the phone only supports 4 different carriers.",1
4.0,TRASHY BATTERY BUT GOOD PHONE,"June 21, 2018",Yes,ITS A REALLY GOOD PHONE BUT THE BATTERY DIES FAST LIKE 38 PERCENT IN AN HOUR i dont want to say this too bad but the battery is really bad i could not ask for a better phone but the battery.......,0
1.0,Certified Refurbished? Don’t waste your money!,"March 27, 2018",Yes,"Received this iphone almost a month ago.  Initially seemed fine, but now takes 10-12 hours to charge to 100% and dies within two hours.  Not worth the $200 we paid; don’t waste your money!",0
1.0,not new at all,"January 25, 2017",Yes,pretty damaged,3
2.0,The phone worked well for a month and then the ...,"October 11, 2017",Yes,The phone worked well for a month and then the battery started discharging within minutes. I got a new charger and still with the same issues. It practically has to stay connected all the time. The return window was only a month.,0
5.0,Five Stars,"August 14, 2017",Yes,Excellent,0
1.0,Do not buy!!!!,"November 17, 2017",Yes,This item was bugged. The phone has a virus and I ended up buying a brand new phone. Only gave one star because I had to for the post!,1
4.0,Very good so far,"September 17, 2017",Yes,Very good so far.,1
1.0,Very disappointed in this company and purchase,"May 3, 2017",Yes,"Got the phone and plugged it into the charger. Didn't turn on, didn't turn on in recovery mode. I'm a student dealing with finals week and no phone. Very disappointed in this company and purchase.",1
1.0,Quit working in less than a month,"March 12, 2018",Yes,I have never had problems before with buying a refurbished phone. This one quit working in less than a month and I had to return it.,0
5.0,Great value,"August 4, 2018",Yes,Just as described,0
3.0,Three Stars,"December 23, 2016",Yes,I cant connect to boost wth,3
2.0,"Buggy -- right after the return/product support window closed, ...","May 26, 2017",Yes,"Buggy -- right after the return/product support window closed, the phone started randomly turning off and sometimes staying off for hours before coming back on.",1
1.0,Purchase this phone on May 3rd 2018 for my daughter ...,"May 6, 2018",Yes,Purchase this phone on May 3rd 2018 for my daughter. When she brought it to the metro pcs store they weren't able to make the phone work. Not even with her current sim car or the new sim card they purchased in store.,0
3.0,Three Stars,"March 8, 2018",Yes,unable to get service for the phone...,0
1.0,Product didn't work. With a functioning SIM card the ...,"December 8, 2017",Yes,Product didn't work. With a functioning SIM card the device seraches for a network but is never able to connect.,1
5.0,Five Stars,"April 9, 2018",Yes,"Beautiful, fast delivery, safe packaged. Thank you so much!",0
5.0,Happy with this purchase,"June 22, 2017",Yes,"Received as described, in good condition and most importantly of all it was unlocked. So far it's working great. Would buy from them again",0
1.0,AVOID THIS PRODUCT,"November 15, 2017",Yes,I bought the “unlocked” phone but when I got it it was most definitely LOCKED!! I couldn’t do ANYTHING with it! AVOID THIS PRODUCT!!!,1
2.0,ing,"April 23, 2018",Yes,I am going to return the phone.  It is too slow and the. Battery runs down too fast.  Also it jumps around when I am typing in words.,0
2.0,Two Stars,"May 23, 2017",Yes,It was really hard for the person on the other side to hear me.,2
5.0,Five Stars,"April 30, 2017",Yes,This phone is exactly how it was described. Works perfect,2
