Rating,Title,Date,Verified Purchase,Body,Helpful Votes
5.0,,"December 18, 2017",Yes,"Anker batteries are awesome.  Took this with me on a trip to the Smokey Mountains and I killed it in about a week, during which I kept the following charged:.2 Nexus 6ps (partial charges).1 Fitbit Charge 2.1 GoPro Hero 4..It was pretty dead after that, but it did exactly what I needed it too.  Goes in the everyday carry backpack now for emergencies.",1
5.0,,"December 4, 2017",Yes,"This is a fantastic backup battery. I got this for a trip to Italy, and it was well worth the purchase price. I used my phone a ton to take pictures and find directions. There's no way I would have made it through the day without the spare charge in this battery. It's about the size of a deck of cards and fits comfortably in your pocket. Very easy to carry around, and worth it for the extra power it provides...I bought a second one for my wife, who kept bugging me to use it when we would spend all day away from power while watching and racing in regattas. The second one lasted a few weeks, then inexplicably stopped working. I contacted Anker customer service, who very promptly and politely responded to my requests. A replacement battery arrived in a few days and works wonderfully.",1
5.0,,"May 6, 2017",Yes,I had 1 of these already and bought a second for my son.  It holds it charge for months.  It will charge my LGV10 cell phone 3+ times with a full charge.  It is a good amount of charge for weight of brick.  I will be taking this on my trip on the AT along with the Anker 15w dual solar charger.  I feel it will be more than enough power for the trip,2
5.0,,"April 2, 2019",Yes,"I love this charger!  I have the larger, heavier Anker (not sure of the mAh's) to take when we travel. But I.needed one for work as I am frequently out visiting policyholders. This is perfect, not.too heavy and it keeps a charge. Yesterday I had my phone plugged into it while listening.to music all day and the battery was still charged to the halfway point at the end of the day.",0
4.0,,"October 30, 2016",Yes,"It's everything it is advertised. Small, lightweight and packed with enough power to charge several of my devices... some more than twice over. The only qualm I may have against it is that it doesn't come with it's own charger. I tried using my old  OEM iPod touch charger to charge it initially and it got really hot within minutes. I quickly switch over to my Samsung Tab charger and while it didn't overheat, it luckily stayed only warm during rest of it's duration while it was charging. There should be a warning on what on types of charger can be safely used with the device. Still, other than that one issue, it's a solid buy!",1
5.0,,"April 14, 2019",Yes,"I got this little charger because it is small, yet able to charge a phone several times before it needs to be plugged in again. I found that it charged my phone from nearly 0% to 100% in about 1.5 hours, which I think is great. Following this, I also charged a tablet from about 40% to 100%. That just about exhausted what this charger had, but I think that is fine for its size.",0
5.0,,"July 11, 2017",Yes,Got this as a gift for my wife before we went overseas for 2 weeks.  She was able to charge her phone during the day for 4-5 days before it needing to be recharged.  I was actually very impressed with it.,3
5.0,,"May 8, 2018",Yes,"Never had an issue with any products from Anker. This PowerCore 10000 is no different. I've left it charging my phone all night, two days in a row and it still had some juice left. Recharge takes about 8 hours, so it's good to do it before bedtime. Quick charge, even while using your phone, and it's about the size of an average wallet...<a class=""a-link-normal"" data-hook=""product-link-linked"" href=""/Anker-PowerCore-10000-One-of-the-Smallest-and-Lightest-10000mAh-External-Batteries-Ultra-Compact-High-speed-Charging-Technology-Power-Bank-for-iPhone-Samsung-Galaxy-and-More/dp/B0194WDVHI/ref=cm_cr_arp_d_rvw_txt?ie=UTF8"">Anker PowerCore 10000, One of the Smallest and Lightest 10000mAh External Batteries, Ultra-Compact, High-speed Charging Technology Power Bank for iPhone, Samsung Galaxy and More</a>",0
5.0,,"June 27, 2017",Yes,"I was skeptical of getting a portable charger but I am glad I ordered one and did my research before I purchased any. I am extremely happy with this product. I took it with me to Cancun, used it every day at least twice a day and not just my phone, I charged my moms and my sisters. That is 2 iphone 7 plus phones and one Galaxy 7. Love it!!",2
5.0,,"May 29, 2017",Yes,"Love this portable charger. I charged it up fully and took on vacation. It worked like a charm charging my power-hungry cell phone multiple times. I even use it when I am using my phone at home and this little device keeps my phone charged so I can surf, read or talk..Love the small size too. Excellent value for the price.",2
5.0,,"January 23, 2017",Yes,"The size and capacity of this device is really impressive! Unfortunately, the battery makes weird electrical sounds when charging/discharging. Even sometimes when you press the button to see the percent charged, it will make this fizzing sound. The battery seems to work fine, but the sound it makes is alarming, making me nervous to leave it plugged into the wall if I am not around. I spoke with a friend who also has an Anker, but he has no problems with this sound I am experiencing. I might have just gotten a dud battery...EDIT: The replacement works great, I just had a faulty battery. Love the size, capacity, and the quality.",0
5.0,,"July 18, 2017",Yes,"Only had it 2 or 3 months now but it's become part of all the things we make sure to bring along whenever we leave the house. We travel almost weekly to watch grandkids play in tournaments even out of state using the phone for hours at a time for directions to the different city parks which will drain the phone's power-cell and Anker's PowerCore 10000 is a life saver when we get to the games with no power source in sight. These portable chargers are a must when traveling especially when you run into car trouble. Nice compact size, great power, and a great charger.",1
4.0,,"April 14, 2018",Yes,"...to paraphrase a famous man, it depends on what the meaning of ""smallest"" is.  The marketing photo of the Anker atop a credit card is crafted like a politician's press release or a TV news reader's prepared script (I'm charitably pretending there's a difference between the two).  Yes, it's all absolutely true except for the parts left out...I've attached a pic of the battery next to a stack of 15 (really, 15) credit/etc. cards.  I ran out of plastic before I could make the card stack as thick as the Anker.  That's not to say that this Anker isn't a fine piece of work - I own and have owned several of their branded products over time, am very satisfied and expect I'll be happy with this item too.  It replaces a much slimmer equivalent that eventually wore out.  But this thing isn't appreciably smaller, it's about the same with the fatness moved around.",5
3.0,,"October 19, 2018",Yes,First off Anker makes quality products which is why I keep buying their stuff but it also means I hold them to a higher standard. Just as portable charger this is 5 stars...works great for that but I'm really kinda annoyed that it can't pass thru charge. Why can't the PowerCore charge itself and charge my phone at the same time. I just feel like this isn't a hard feature to add and other portable power supplies do it. Be a great feature as a mini UPS for like a Raspberry Pi or similar...You're better than this Anker.,0
5.0,,"October 7, 2016",Yes,"I purchased this portable charger to replace an older one that seemed to have terribly lost its charge.  I was very surprised at the features packed into the low price so I went ahead and ordered... Wow!  The first thing you'll notice is that this thing is smaller than you thought it was!  It is so light and small that I could fit it into one of my jean pockets if I wanted to...It charged my iPhone 7 Plus very quickly, feels good in the hand, has awesome packaging, recharges itself in only 3-4 hours, and is very portable.  I can easily see myself purchasing a few of these for my family.  Great product Anker!  Can't wait to try out something in the 20,000mAh range since I'm a worry-er!",0
4.0,,"November 11, 2017",Yes,My husband has one of these and when I wanted one he insisted this brand. It’s definitely worth it. I got 3 full iPhone charges per charge plus several headphones and it doesn’t seem to lose a charge if you let it sit. Only reason it’s 4 and not 5 stars- the cord that comes with it is about 6 inches long which makes it hard to plug into a charger,1
5.0,,"May 28, 2018",Yes,Excellent portable battery. I bought it over two years ago and it's still running strong. Most do not. I know because I have bought other brands to my chagrine. Anker is a reputable company amongst the alternative brands and for good reason. This battery is pretty small too so it's great for traveling and for your work bag. I'd highly recommend this. What's interesting is that the cost of this battery went up to $29.99 whereas I bought it two years ago for $21.99.,0
4.0,,"August 11, 2018",Yes,"(August 2018) After a month or so of using the battery, it took about 24 hours to charge....(New post Sept. 4, 2018).ANKER got in touch with me and sent a New battery right away. So far it has been working very good!!! No complaints and hopping to change the rating to 5 stars in a few weeks..Great customer service!",2
5.0,,"March 26, 2018",Yes,"We love this! I purchased this for my a Christmas present for my husband. He told me it was one of the best gifts ever. It works amazing and he uses his phone constantly for work. (He is an iOS developer) it fits into his pocket easily, so he can take it with him. He has had zero complaints or complications. I also think it is a great price for the quality. We love this company (Anker) and have purchased other things from them which have all been well made and quality products. One time I had a cord stop working and they replaced it quickly and no hassle. GREAT COMPANY! We will be purchasing another for me.",0
5.0,,"August 9, 2018",Yes,"I love this brand of battery pack. I purchased this external battery over a year ago and it recently stopped working out of nowhere. I was worried I was out of a external battery and was going to have to buy a new one, but I looked on the Anker website and this item is under warranty for 18 months! I was able to get a refurbished battery for no additional charge. This refurbished battery pack works perfectly and I am so happy with this product. I even bought my entire family one because it is so useful. I can typically get over 3 full charges on my iPhone with this pack. 100% would recommend!",1
4.0,,"August 29, 2017",Yes,"This Power Core has only been used a couple of times.  It now doesn't work.  It shows it is fully charged, but now DRAINS my phone battery.  I check the battery percentage of my phone.  Leave it plugged into the Power Core, come back and the percentage is LOWER...UPDATE: Anker sent me a new one and it works as expected.  Good customer service as well.",2
5.0,,"December 3, 2017",Yes,Bought this for my daughter as she seems to constantly need a charge for her phone.  Since the purchase she has had no complaints and says it works great to keep her phone powered up while she's on the go.  It does take quite some time to charge fully once it's drained but I suppose that is expected for the amount of juice it holds.,1
5.0,,"November 27, 2016",Yes,"As I've purchased before, I use this battery pack constantly if it's not for my phone it's to help a friend get some electrical juice so he can take a Lyft home at 2:00 am from a long night out. It's helped on the nights of being out in the middle of nowhere and you don't need to rely on the electrical grid...Sleek design but has a really nice weight to it like it ""feels"" like a well-made product but few quirks about it I'm not the biggest fan of. I'll start with me not being able to charge it while plugging my phone into it to charge the phone. It probably has some form of battery memory that the receiving a charge while giving a charge is a great way to make it explode so if that's not possible, I'll take my losses...Maybe add some grit to the case design so it doesn't slip out of your hands like a wet noodle...I digress, consumers that are looking to pick up a battery pack, look no further when it comes to quality and durability. The hinge on the plug prongs has a satisfying snap that it is built to last and charges many a device. Plus it's as big as a credit card, well slightly bigger. :)..tl:dr; Charges most devices with issue, charge for battery lasts a long time. 5/5 would buy more.",1
5.0,,"May 21, 2017",Yes,"First of all, I charged this thing and didn't use it for a month. I'm on my first cycle and so far it's charged my galaxy s6 3 times and still has juice. The size is perfect, because I can't carry it with me and charge my phone while working without having to find somewhere to leave it. I keep it in my pocket and it doesn't over heat. Super happy with this thing. It also seemingly charges faster than my wall charger, but I might just be imagining that part. If you need a compact charger, for a SINGLE device...this is ur guy. Been hearing a lot about Anker. You can tell the quality of the packaging and device itself is great. Looking forward to trying out some of their other stuff!..Sincerely,.RJM",7
5.0,,"September 19, 2016",Yes,This charger is excellent! It's compact and lightweight which is exactly what I was looking for on my last backpacking trip through Utah. It doesn't weigh down my pack and is able to charge my iPhone multiple times along with anything else that needs to be recharged. The capacity is more than enough for a day trip or even a night or two if you aren't constantly draining your devices. It's small enough you can throw it in a backpack or your pocket and bring it to school or around town. I'd definitely recommend this to anyone looking for a nice capacity charger that's in a lightweight compact form factor.,2
5.0,,"December 16, 2018",Yes,"I bought one for myself and it was so good I bought another one for my dad. We both travel a lot so we were running out of battery on our phone easily and were constantly looking for outlets to re-charge... good bye to those days! I not only recharge my phone but also lend the battery to other passengers. The battery is light weighted, not big at all and can recharge my phone many times.",0
5.0,,"November 24, 2017",Yes,I researched a lot of these before I pulled the trigger on this one and I'm glad I did. This thing is amazing. I'm at four full charges on my Droid Ultra and I still have half the charging capacity left on the batteries. This is great for camping and hiking and the size is perfect. This charges my phone faster than my wall unit. Great product!,1
5.0,,"September 23, 2018",Yes,I bought this for hurricane season but finally decided I'd better test it out during the initial 30-day period to make sure it worked rather than waiting for the power to go out.  I have just charged my iPhone 5S for a second time on the same battery pack and it's still reading that it has four bars of power.  And the phone charged quickly.  I'll charge my Kindle next to make sure it also works with that.,0
5.0,,"November 27, 2016",Yes,"I love this charger!  I looked at several brands and many, many reviews before deciding which charger to buy.  I settled on this Anker unit because people seemed to like it.  I now see why.  I have had this for about six months and it has been helpful through power outages, one that lasted for two days.  I can re-charge my cell phone four complete times on a single charge.  I never have to worry about my phone battery running low late in the afternoon while I am away from a location where I can charge it.  I just plug the Anker PowerCore into my phone and it recharges it quickly.  I recommend this without hesitation and just bought a second one for a friend of mine.",0
3.0,,"August 6, 2017",Yes,"Device is temperamental regarding when it decides to charge from the wall as well as when it decides to discharge into a cellular device.  I have had good luck with other Anker products, but this one just misses the mark.  I did give it a few stars as it does work some of the time but I wouldn't rely on it for situations where you might NEED to keep a cellular device charged for emergency calls in rural areas.",1
5.0,,"July 8, 2016",Yes,"This battery has been a life saver for me.  I usually get a half dozen charges (from 1/2 drained) on my Samsung Note 4.  Now I don't have to go looking for an outlet!  I charge the battery about once a week... plug it in (along with my phone) when I go to bed.  I don't really know how long it takes to charge the battery but, it's always fully charged when I wake up.  Did I mention that it is small!... about the size of a bar of soap.  I use this battery with the ""MediaBug Short Durable Silicone Charge &amp; Sync Micro-USB Cable for Android Smartphones"" (https://www.amazon.com/gp/product/B00LVDW9OA/ref=oh_aui_detailpage_o07_s03?ie=UTF8&amp;psc=1). All this fits in my pocket!",0
5.0,,"September 27, 2018",Yes,I like this power bank because it is able to charge my phone multiple times which is very important to me as I am an avid Disney-goer and I need my phone at all times while in the parks! It helps me last throughout the entire day and even for several more days! Very easy to recharge with the included cord and the best part is that it comes with a little protective pouch so you don't have to worry about small scratches when you need to quickly throw it into your backpack or purse. Would highly recommend!,1
5.0,,"May 16, 2018",Yes,"Worked great for about 2 months of light use (10 phone charges per month)  then it sat in the drawer idle for 6 months.  Now it randomly stops charging the connected device.  Device/Cord changes dont seem to matter, it just stops charging randomly...****Update - Anker's Customer service reached out to me and offered a replacement unit.  I received it and have been using it heavily for the last 10 days.  Product performs exactly as expected.  Customer service was great.  for a small compact battery charger I would recommend this.  Im getting 3-4 full charges on my Samsung mobile phone.",0
5.0,,"July 31, 2018",Yes,"This is my 3rd time purchasing this product. I've had multiple family members see and want one for themselves. My Android phone charges immediately after connecting to the power bank, though I've seen iPhones that require you to press the button in order to start charging. This has consistently been the case, but that has not impacted me as an Android user...The form factor makes it really convenient to carry around for me. It's heavier than I would've preferred, but you're gonna have to carry this weight if you want the capacity...Overall, a great product.",1
5.0,,"August 7, 2017",Yes,"Initial charge took about 8 hours now it takes about 3-5 hours to fully charge. It charges my Galaxy S6 about 3 times before needing charged again. My phone will be under 20% and it charges fully in less than an hour, quicker than plugging it in an outlet! I went on a 9 hour hike and it kept my phone powered up the whole time. Compact and not too heavy, a must have for travel!",1
5.0,,"January 5, 2017",Yes,"I love this battery. For the price I don't think it can be beat. I purchased it to use at a camping music festival, where I knew there would not be many opportunities to charge my phone or recharge the battery. This battery lasts about 4-5 full charges, which was enough to get me through the 3 days and 2 nights I was there...I am a music blogger and I attend lots of concerts, always taking lots of photos and videos, and posting on Twitter, Instagram, and Snapchat throughout the show. This drains my iPhone's battery extremely fast. I like to keep this in my pocket, and charge my phone with it throughout the show, especially between bands. Gone are the days of needing to hunt down an outlet and babysit my phone while attached to a wall...I have had issues with batteries in the past losing power very quickly after a few uses or not living up to expectations, but this one has performed perfectly for the last 2 months I have had it...It comes with a charging cable and a little carrying case pouch, which is nice, but I never use since it is pretty rugged on its own.",1
5.0,,"September 10, 2017",Yes,"This powerful little charger delivers!  My little girl plugs her Iphone into it anytime we are away from an electrical outlet, and charges her phone. We are very happy with this Anker PowerCore 10000, it pushes those electrons in, and gives a strong charge just like a 120 volt plug.  Good unit, charges right back up when depleted, it just works, and we are pleased!",1
4.0,,"October 5, 2018",Yes,"This sturdy little external battery charger is a lifesaver -- especially when you have an older battery.  Even with a new battery, I feel secure when I have this at events.  I LOVE it.. because it long lasting and because it fits into a pocket or purse.  What I am not happy about is that there is no cord for the phone and this battery charger with the product, and this was misleading",0
1.0,,"May 12, 2017",Yes,What a disappointment fully charge plugged in my device charged for 5 seconds then stop working.,5
5.0,,"March 23, 2017",Yes,"Huge power in a small package. This works perfectly and has enough charge to fill up all of my devices. There are four LEDs that show how full the bank with just a press of the button. I was surprised to find that along with the bank, I also get a nice Anker branded mesh bag and a short cord making this the full package for your charging needs!",3
5.0,,"June 24, 2018",Yes,This thing works like a champ! I've used both an iPhone 8 plus and a Samsung S7 on this and it charges both so fast. It's compact compared to my first ever Anker portable charger and the bright color let's me easily find it in my bag. I charge it overnight and am ready to go for the day. I brought it on my Atlanta trip and my colleagues were all asking to borrow it once they found out I had it lol,0
5.0,,"March 27, 2017",Yes,"Reasonably compact-I can fit both phone and charger in my back pocket. Got 3.5 charges for my Samsung mini 4 before the battery was depleted..UPDATE - After 9 months of daily use my Power Core stopped working - endlessly blinking light and it would not charge my phone. I went to the ANKER help site and submitted a request for a replacement, detailing the issue (I was surprised to relearn the device comes with an 18 month warranty). The next day, a Monday, I received a very polite and personal email apologizing for the one that slipped by their rigorous QC, verifying the address to which they should ship the replacement, and further inquiring if the other one bought at the same time (for my husband) was still functioning properly (it is). As I had provided a serial number in my original request they did not need me to return the defective unit and my replacement arrived Thursday of the same week. I can't recall ever having such a satisfying resolution to a consumer complaint. I was telling my brother about the experience and he orderd a battery from them on the spot. I will use ANKER products from now on.",1
1.0,,"January 31, 2018",Yes,"Didn't work for us... it wouldn't take a charge.  It came already charged, and worked fine until we had to recharge it.  Had to return it.",4
4.0,,"May 3, 2017",Yes,"I purchased this to use to charge my phone on-the-go, and it has worked great for the past month. However, this week it has stopped retaining charge completely. I left it charging for over 5 hours this morning and it still only has one measly light blinking when I checked the charge on it afterwards. I have tried two different cables, two different usb adapters, and several different outlets in my house to try to charge it but it is no longer charging/retaining charge. I have only had this thing for a month. Would be great if I could get any response from Anker or Amazon on this as I'm sure this is not a usual case..UPDATE 1 - 5/11/2017:.Bumping my rating up due to good customer service from Anker. Anker has sent me a replacement as it seems the product that I received was indeed defective. I've had the replacement for almost a week now and it has been working as expected. Hopefully it stays this way",1
5.0,,"February 4, 2019",Yes,I like my charger still but it only works when I put the charger in a certain way. Used to just work when i turned on the power button. Kinda wish I could get it replaced..-------------------------------------------------------------------------------------------------------------------------------------.EDIT: Anker reached out to me and replaced my broken battery. Thank you so much!! Best customer service ever.,0
5.0,,"September 15, 2018",Yes,"The best battery pack I have ever used..Fast: it charges faster than some official iphone chargers (IQ thingy).Size: nearly half the size of an iphone 7plus (can fit in your pocket).Indicator that is good enough to give you an idea about its current capacity.Durable: dropped it several times and it is still working, use it on daily bases as i prefer to charge it and then change my phone from it.Reliable: 1 year later, it can still give more than 2 charges for an iphone 7plus.",0
5.0,,"March 16, 2018",Yes,"I bought this charger a few weeks ago, and leave it in my backpack in case of my phone running out of power. It gets a full charge in about 45 minutes to an hour, and charges my iPhone 6s from 0-100 in about an hour, but I don’t usually do that, instead just plugging my phone in when it is about 20% and leaving it on for a half hour. I can usually get 2-3 charges on my phone when the power bank is fully charged...The product is noticeably heavier than my phone, but not to a bothersome point. It is 2/3 as long as my phone and about as wide as it...In summary, this is a good product, and I would recommend it for someone who needs a lightweight charger to carry around with them for the day.",1
5.0,,"September 24, 2017",Yes,This is a life saver for being on the go with my iPhone !  Charges up and then take it with and you can get three good charges out of it before having to charge it again !!! Customer service is very kind and helpful ! Great product and great company 😊😊😊,2
5.0,,"August 8, 2018",Yes,"This is a life saver!! Super high quality! The battery lasts long as well, i charged it like 2 weeks ago before i left out of town but didn’t actually use it &amp; havent used it ever since, but using it today it still has a full charge from 2 weeks ago and it charges my iphone 8 really fast. 5 star!",1
5.0,,"November 19, 2017",Yes,"Don’t know how I traveled so much without these before!! With the Apple conspiracy of making your iPhone battery die faster when they release a new version, this battery pack worked great. No more stress as I watch my phone battery die while I’m walking around the airport or in the plane. No more having to look for a power plug at the airport. I took this on a trip and charged all my friends’ phones during the day as we were out and about. Small enough to fit in my cross body purse along with my phone. I bought the case to go with it as well a 6” cord to charge my phone.",0
5.0,,"April 13, 2018",Yes,"Read my first review of this product, below. Very soon after posting my review, Anker sent me an email message saying that it would send me a new battery free of charge.  The new battery arrived within a few days and works perfectly.  Is this great customer service, or what?..First Review: The Anker PLowerCore 10000 out of the box took 8 hours to charge, and would not recharge.  I was particularly disappointed since I have used several Anker products in the past that worked well and long.",0
5.0,,"August 29, 2017",Yes,"My IPhone 6S is so annoying it constantly runs out of battery.  One click on Amazon and all my troubles are over.  I love this charger.  It can charge my phone multiple times before needing recharge.  I can plug it in and continue taking pictures, sending texts or playing my favorite game and hardly skip a beat.  No more being stuck without a working phone.",1
5.0,,"September 14, 2017",Yes,We just went through hurricane Irma and this power bank was a life saver.  Our only communication we had was our cell phones and we were able to charge them with great ease using the Anker Power Core.  I didn't realize how important this would be!,2
4.0,,"November 7, 2018",Yes,"Love the convenience of it...I can throw in my purse and quickly  Charge my phone. The reason I gave it 4 stars is because the power button on the side doesn't seem to work. The good thing is: as soon as you unplug your phone the charger turns itself off, so it won't run down the battery. I have an Android Jv3 &amp; it appears i can get up to 3 full charges before it needs to be recharged.",0
4.0,,"April 5, 2018",Yes,"I really like this charger. It charges my iphone several times over, but when it gets low and I charge it, it takes a very long time to charge. It charged in about 10 hours. I don't know if its faulty or if I let it lose too much of its power, but it seems like it shouldn't take that long...Edit: Anker reached out to me and assessed the problem, stating the charge time should be 6-7 hours and that I potentially had a faulty battery. They are sending me a replacement. Great customer service!",0
4.0,,"July 28, 2017",Yes,"Bought as a source for phone battery juice when away from outlets for extended periods. Charges up quite fast, but can get the wall plug and USB cable quite hot from the current draw. Charges phone up fairly quickly as well, though not as fast as a quick charger. Holds enough juice to fully charge most phones 3 or more times. Design is sleek, compact, and understated.",1
5.0,,"July 5, 2016",Yes,"This is my second purchase from Anker and I am completely satisfied with the purchase. I previously bought the first generation lipstick sized portable charger and it came in handy during a couple situations but the charge capacity wasn't near where I wanted it to be. I kept it for a couple years until I decided to purchase another portable charger. At this point I had upgraded to the S6 edge and wanted a portable charger with fast charging and a charger that'll last a couple charges. I came back to Ankers Amazon page and after I little research I found this gem for the same price I bought the lipstick sized charger with a fraction of the battery capacity. I then ordered it, got it, and haven't been disappointed since. There have been times where I completely forgot to take it out my car to charge but it still had ~75% left after a charge or so. Even though it doesn't have fast charging, it's noticeably faster than the regular cable charging that you would have with standard charging through the wall (without the fast charging adapter.) And the power indicator lights are so clutch to see how much charge is left on the charger. I've full charge could get me about 3 recharges. I haven't completely recharged my phone from a low percent so I'm not sure exactly how many you'll get out of it Galaxy S6/Edge owners but I'm sure it's enough for you to fill up and make it home after a long day. I would definitely recommend this product.",1
5.0,,"March 15, 2018",Yes,"""First off I'd like to say I love Anker products. I have a ton. That being said this product was my second power back from them, and started off as a great product. Than after only using it for about 6 months it's already broken. The micro USB port no longer works and I can't charge the power back. Back up. So know I just have a brick."" - first review..Shortly after my my initial review I was contacted by representative of the seller who wanted to try and make the situation right for me. they offered to replace my defective battery free of charge and ship it to me promptly. the new charger is brand new and works perfect. anker has phenomenal customer service and extremely good products. I'm extremely satisfied with their customer service.",0
5.0,,"July 3, 2017",Yes,My husband and I bought this item to use at a craft fair that we were at 4 around 7 or 8 hours and we're needing to keep our phone alive 2 swipe transactions that were being made with our Square point of sale app. This product charges are phones incredibly fast and can charge them around five or six times. The size of this product and the carrying bag that it comes in our perfect for our needs.,1
5.0,,"September 16, 2017",Yes,"Having this while camping this year saved us from so much stress! My husband and I used to battle it out who would get to charge their phone on the short ride into town (we'd gain about 10% battery with each trip). We were able to keep our phones fully charged for four days. One thing I did notice, though - if you leave your phone plugged in to this, it continues to drain the charger once the phone has reached 100%. So I don't charge my phone overnight - or the charger would be dead in the morning.",1
5.0,,"February 28, 2018",Yes,"I've had this product for six months now and I'm very pleased with it. I've plugged in phones, iPads, wireless headsets, anything that charges via USB. It will charge my phone 2-3 times before being depleted. I also appreciate the LED's that indicate it's charged so I don't have to wonder if it's good to go. Not as compact as the ""lipstick tube"" chargers but being the size of a deck of cards, it's still convenient to carry.",0
5.0,,"November 9, 2018",Yes,This battery has been great since the day I got it! It really comes in handy since the car outlet port in my car has gone bad. On top of that Ankers  customer service is top notch. I had a few questions regarding traveling with this overseas and bringing it on a plane so I called into their customer support line and was met with warm welcomes from a representative who explained I can take this with me as long as it is in my carry on and not my Checked luggage. Overall Anker is my go to charging brand. 5 stars all around.,1
5.0,,"November 30, 2018",Yes,"I love this charger!  As a frequent bus/bicycle commuter, I take this everywhere I go in my backpack.  Saves me from having to search for a Starbucks to recharge my phone.  You can plug it in and use it while it’s charging, and the capacity is great (I’d estimate 2-3 full charges on my iPhone).  I’ve had it for about 4 months and haven’t seen it appreciably lose power just by sitting.  I highly recommend this!",0
5.0,,"March 10, 2019",Yes,"Surprisingly, out of my other purchases of portable chargers from other brands over the past few years, this one holds a charge for a very long time while not being in use. I haven’t charged it in about 2-3 weeks, I keep it inside of my backpack for emergency use. I left it at approximately 50% (2/4 dots), and when I pulled it out recently, it has held that same charge. Very happy with the product, I haven’t found a down-side of it just yet.",1
5.0,,"September 5, 2016",Yes,"Capacity:.I bought this to play Pokémon Go with my Nexus 5X, needless to say it work flawlessly. The 10K mha powerbank can fully charge my phone more than 3 times easily (Nexus 5X has like 2000mha battery), so its clearly aimed to any large smartphone or tablet with large ion-li batteries...Build and Size:.Its smaller than anticipated but it has some weight to it. Build quality its fine, feels really solid in the hands and doesn't produce any heat at all, even while charging the device or recharging the powerbank (that's pretty cool)...Great product. You only need 1 of these for a smartphone...",0
4.0,,"September 25, 2017",Yes,"The battery is everything I wanted, except, it doesn't fully work from time to time, it takes very long to charge and sometimes it doesn't charge at all, I tried with different cables and outlets but it's a gamble. Other than that the battery is perfect, it does give you around 3.5 charges on iPhones, it has a great size very comfortable to carry and it doesn't heat.",1
5.0,,"February 5, 2019",Yes,"I bought four of these for my family for stocking stuffers at Xmas. Everyone was polite but unexcited, but it has been their most used Xmas gift EVER. They charge everything from e-cigarettes to tablets quickly and with minimal hassle and are so portable. They themselves recharge relatively quickly as well. I need to get another one for myself.",0
4.0,,"May 30, 2018",Yes,"This thing does exactly what it says, it allows you to charge your cell phone when you are not near power.  Positives, small and light and it has four lights to display the charge level.  Negatives, only charges one device at a time, and does not come with a wall charger.  If it allowed charging two devices at once, and if it came with a wall charger, it would certainly deserve Five Stars.",0
5.0,,"September 4, 2018",Yes,"Bought one for camping. Total game changer. It charges up very quickly and can recharge my Samsung multiple times without needing charged itself. I also bought a folding solar charger from Ryno Tuff. Best two purchases I've ever made. I just purchased the Anker power core 13000 for a 3 day music festival. It charges two devices at once. For the extra few bucks, I'd recommend the newer 13000 but only because it holds more power and charges 2 devices at a time. This 10000 is just as dependable though!",1
1.0,,"June 27, 2018",Yes,"It says it supports E-phone, Samsung Galaxy and more.  I ordered it for my LG 6.  They should clarify what ""and more"" means.  I had to return and get one that supports my phone.  Sounds like it would have been an excellent product though.  In looking at the same item today.....I still do not see where they list exactly what it is compatible with.  ""And more"" is not good enough.",1
5.0,,"November 8, 2018",Yes,"This is the first battery I have purchased to extend the life of my iPhone, and I don’t know why I have waited so long! I was always running out of battery and looking for plugs. Now, I keep this in my purse, and it has been a lifesaver. I feel like this is one of those items that people buy and it works great at first, but then dies out. But I have waited to review and am very happy with the extended life. I have never had it run out on me, but it gives hours of extra time. It does not charge as fast as my phone, but it lasts way longer. It’s not super light, but it’s not cumbersome either. I wouldn’t hesitate to buy another to keep in my car just in case!",0
5.0,,"June 13, 2018",Yes,Life savor! This little battery has saved quite the list of people from dead phones in so many occasions. My son's entire team has been able to charge there phone when they've gone on long trips to there meets. Battery life last about 3 days or so without having to be recharged. Haven't checked how many full cell batteries its been able to fill all at once with one full battery but I can say it last a lot.,0
5.0,,"August 1, 2018",Yes,"Unit used less than six times. Kept in my attache case for a backup solution. Worked well for 10 days past the return periodod one month. Received unit on June 22, 2018. Failed on August 1, 2018...Contacted manufacturer. Immediately they shipped a replacement at no charge and with understanding of problem and concerned more than I expected! No return hassle.  Replacement unit functioning exactly as expected. Completely satisfied with response!",1
4.0,,"June 28, 2017",Yes,"I have a Motorola Droid Turbo 2. This charges it 2.5 times. It takes around 2.5 hours per charge if you are not using your phone at the same time. Most efficient in Airplane mode. I like the light indicator on the side that lets you know how much charge is left. The device itself charges fairly quickly when I use my normal Droid wall plug charger. I have only used this for a week, but I like it.",1
5.0,,"February 22, 2019",Yes,I absolutely love this charger!! It picks up the charge quickly and can charge my phone from almost dead to 100%at least twice before it needs a charge and considering i have music on my phone all the time that's pretty darn good!! I would definitely recommend it and am getting a few more for my daughter and other family members,0
5.0,,"November 10, 2016",Yes,"I purchased this charger back in late August, because I'm going to be spending a lot of time in airports and planes this month, and I wanted to make sure I had enough time to try it out and see how it behaved. After about two and a half months of regular use, I'm glad to report that I am very happy with it. It's compact and light enough, and it holds almost four full charges for my iPhone 6...It does take a good long while to charge when plugged to a computer (slightly less if plugged directly to a wall outlet, and you need to get the plug), but it's a trade-off I'm very happy to make.",0
